-1.,-2.,0.,-1.,-1.,0.
1.,0.,0.,0.,0.,0.
-1.,-1.,0.,-1.,-1.,0.
0.,-1.,1.,0.,2.,-1.
-1.63185832,0.,-1.,0.,-1.23641725,-1.46410233
-1.52690222,0.,0.,0.,-1.,-1.
1.,-1.87906408,0.,-1.,0.,1.
-1.,-1.,0.,-1.,-1.,-1.
0.,-1.47912435,1.,-2.,-1.,-1.
-1.36226649,2.,1.,-1.02883161,0.,-1.
-1.,0.,0.,1.,-1.,-1.87690173
0.,-1.51848999,1.,-1.,-1.,-1.
0.,1.,1.,-1.97576426,0.,1.
-1.30628151,-1.,0.,0.,-1.16041633,0.
-1.32515039,-1.,-1.,0.,-1.14625621,0.
-1.,0.,0.,-1.23773076,1.,-1.
0.,-1.,-1.,-1.47122281,0.,-1.
1.,-1.,-1.,-1.,-1.,-1.28055005
2.,0.,-1.,-1.,0.,-1.73169938
-1.,1.,-1.,-1.,0.,0.
-1.,0.,-1.,-1.,0.,-1.
0.,-1.54640713,0.,-1.,0.,-1.
1.,0.,-1.,0.,0.,0.
0.,-1.,0.,0.,-1.2724857,1.
-1.,-1.,-1.36467053,0.,0.,1.
0.,2.,-2.,1.,-1.69053674,-1.07112417
1.,1.,-1.,0.,2.,-1.
1.,0.,0.,0.,0.,0.
-1.,-1.,0.,1.,0.,0.
-1.,0.,-1.28972556,1.,0.,-1.
1.,0.,0.,0.,-1.,0.
-1.,0.,-1.,-1.,0.,0.
1.,0.,-1.,-1.,-1.07928962,0.
1.,0.,0.,-1.,-1.,-1.
0.,-1.,-1.21637095,-1.,-1.66793339,-2.
1.,-2.,2.,-1.20303672,1.,-1.
-1.,-1.,-1.,0.,0.,-1.
0.,0.,0.,0.,-1.19394159,-1.
-1.,0.,-1.24169535,-2.,-1.,0.
-1.,0.,0.,-1.,0.,2.
1.,-1.,-1.2876328,-1.,0.,1.
0.,-1.,1.,-1.,-1.,-1.
-1.26045181,-1.,1.,1.,-1.17720216,0.
-1.,-2.,0.,1.,-1.,1.
-1.,-1.06551548,-2.,-2.,2.,1.
-1.,0.,1.,0.,1.,-1.
0.,-1.,1.,1.,-1.33861095,2.
-1.35265075,0.,-1.,0.,2.,-1.
0.,1.,-1.,-1.,-1.,0.
0.,-1.,1.,1.,-1.,-1.
2.,-1.,-1.11165571,-1.,0.,0.
0.,0.,1.,-1.,0.,-1.
-1.73115185,-1.,-1.,0.,-1.,0.
0.,0.,0.,2.,0.,-1.
-1.,-1.10173655,-1.,-1.2551209,1.,2.
1.,-1.,-1.07327375,-1.52583498,-1.,-1.55216992
-1.,0.,-1.,-1.,-1.,-1.
-1.,0.,0.,-1.14688789,1.,-1.77079411
2.,-1.40968389,0.,0.,0.,2.
0.,-1.,1.,0.,0.,-1.94004943
-1.,-1.,-1.,-1.,-1.,-1.33188924
1.,0.,-1.82648493,-1.71330236,0.,0.
-1.,0.,-1.,0.,0.,0.
-1.,0.,0.,-1.,-1.,0.
0.,-1.14446452,-1.01569399,0.,-1.,0.
0.,-1.,-1.,-1.,1.,-1.
-1.,-1.,0.,-1.,-1.,1.
1.,0.,-1.,0.,0.,0.
0.,-1.,0.,-1.50178287,-1.43730672,-1.1410457
-1.43682982,-1.,1.,2.,-1.,0.
-2.,-1.,-1.,0.,0.,-1.
1.,-1.,-1.,-1.,0.,-1.
0.,-1.,1.,0.,0.,-1.35499199
0.,1.,-1.,-1.,0.,-1.
1.,0.,0.,-1.,1.,-1.52330794
1.,-1.,-1.48297411,1.,-1.49887426,0.
-1.,-1.,0.,-1.,0.,-1.
1.,-1.,-1.,-1.,-1.77907001,-1.
0.,0.,1.,0.,0.,-1.
-1.,0.,-1.,-1.,2.,-1.
0.,-1.,0.,-1.,0.,-1.23912282
-1.58725102,0.,1.,0.,0.,-1.39394742
1.,-1.,0.,-1.,0.,-1.
-1.30333914,0.,0.,-1.,0.,0.
-1.10012604,0.,0.,-1.,-1.97461748,-1.3226787
-1.,1.,-1.,-1.,1.,1.
-1.,0.,0.,0.,-1.,0.
1.,1.,0.,1.,-1.,0.
0.,0.,-1.,1.,-1.,1.
0.,-1.,-1.03952081,0.,-1.,-1.56183541
1.,1.,1.,-1.,-1.,-1.41790847
-1.,0.,0.,-1.17273551,-1.,-1.02405096
0.,-1.,0.,-1.84049097,0.,-1.
0.,-1.,1.,0.,-1.05591823,-1.90630586
0.,0.,0.,-1.,2.,0.
-1.,0.,-1.,0.,0.,0.
0.,-1.31279211,0.,1.,0.,0.
-1.,-1.21131962,0.,-1.79095682,-1.,-1.
0.,-1.26820971,-1.,0.,-1.,-2.
0.,0.,0.,-1.18030162,1.,-1.78186386
0.,0.,0.,0.,0.,-1.
1.,0.,0.,1.,0.,0.
1.,-1.17271415,0.,1.,-2.,-1.
-1.,0.,0.,-1.74975956,-1.,-1.
-1.,0.,-1.,0.,0.,0.
-1.56798769,-1.,0.,0.,1.,2.
0.,0.,0.,0.,2.,1.
-1.,-1.,0.,0.,1.,-1.
-1.,1.,0.,-1.52588334,1.,-1.
-1.,0.,-1.,1.,1.,0.
1.,0.,-1.,-1.,0.,-1.
-1.,1.,0.,-1.,-1.,1.
-1.51823098,1.,-1.,1.,-1.23882705,-1.
0.,-1.,-1.,-1.,0.,-1.
0.,-1.,-1.,-1.33446708,-1.,-1.
1.,-1.,-1.08968615,-1.,-1.,0.
0.,-1.,-1.,-1.08565907,0.,0.
0.,0.,-1.116661,1.,-1.,-1.
1.,2.,-1.56621197,0.,-1.,-1.17365821
0.,0.,-1.,-1.,0.,-1.
0.,0.,0.,0.,0.,0.
1.,0.,-1.15853614,-1.,0.,-1.
0.,-1.,0.,-2.,0.,0.
-1.,-1.,0.,0.,-1.,-1.34647794
-1.,0.,-1.,2.,-1.,-1.
1.,-1.,-1.45991753,0.,-1.63623841,-1.
1.,0.,-2.,-1.06502589,0.,-1.0032144
0.,0.,1.,0.,0.,0.
0.,-1.39712997,-1.56996415,1.,-1.,-1.
0.,-2.,-1.,0.,1.,1.
0.,-1.,1.,-1.,-1.,-1.
0.,-1.37275556,-2.,0.,-1.52034905,-2.
0.,1.,0.,-1.09833953,-1.04496636,-1.
1.,-1.,0.,-1.,0.,0.
1.,1.,1.,-1.,-1.32264049,1.
-1.,-1.,-1.,0.,0.,0.
1.,0.,1.,-1.,-1.,-1.
0.,-1.,0.,-1.302422,1.,-1.
0.,-1.,0.,1.,-1.,0.
0.,-1.36691194,0.,-1.24489817,-1.36200111,0.
-1.02292836,1.,0.,-2.,0.,-1.
1.,0.,-1.15184379,-1.,0.,-1.26298868
0.,0.,-1.08964465,-1.57249844,-1.15719247,1.
0.,-1.50984096,-1.,2.,2.,0.
-1.28805081,-1.,0.,-1.,-1.,-1.
-1.14233384,-1.,1.,-1.,1.,0.
1.,0.,0.,-1.11616536,0.,0.
-1.,0.,-1.03661578,-1.,1.,2.
-1.78742905,-1.,-1.,1.,-1.,-1.46302804
0.,0.,0.,0.,0.,1.
-1.,0.,0.,0.,1.,-1.05356101
-1.,1.,-1.,0.,0.,-1.
-1.53032115,1.,0.,1.,-1.,-1.
0.,0.,-1.,-1.,-1.,-1.
-1.,-1.,-1.,0.,-1.,-1.26893423
-1.09648003,-1.,-1.,0.,0.,2.
1.,0.,1.,-1.,-1.,-1.
-1.,0.,-1.18960782,-2.,0.,2.
1.,-1.,-1.,1.,0.,-1.
-2.,1.,0.,0.,-1.,-1.
-1.07214242,-1.,-1.,-1.,0.,-1.
0.,-1.,-1.29694842,1.,0.,0.
-1.71969647,-1.,0.,-1.,-1.,-1.
0.,-1.,-1.,-2.,-1.,-1.05483341
-1.90565563,0.,-1.,1.,0.,-1.
-1.,0.,0.,-1.,0.,1.
-1.,-1.,1.,1.,-1.52064823,0.
0.,-1.,-1.,0.,-1.04512612,-1.04692349
0.,-1.,-1.,-1.92597882,0.,-1.
-1.,0.,0.,-1.,-1.,0.
0.,1.,-1.,-1.,1.,-1.
-1.32333289,0.,-1.,-1.,-1.66018914,-1.
-1.,1.,0.,1.,2.,1.
0.,0.,-1.51785403,-1.,2.,-1.2469283
-1.4097807,0.,-1.,1.,0.,-1.51216934
-1.,-1.,0.,0.,0.,0.
-1.79411059,1.,-1.,1.,0.,0.
-1.39955109,-1.,0.,1.,-1.,0.
1.,-1.,0.,-1.,0.,1.
-1.,0.,-1.,2.,1.,1.
0.,0.,-1.39342093,-1.,1.,0.
-1.,0.,-1.,-1.,-1.11464313,1.
1.,1.,1.,-1.,0.,0.
0.,-1.,0.,0.,-1.,0.
1.,-1.,-1.,0.,-1.,-1.
1.,-1.30784803,1.,0.,0.,-1.
0.,-1.,0.,-1.,0.,-1.
-1.,-2.,-1.,-1.,0.,0.
-1.20496558,0.,0.,-1.,-1.,0.
0.,0.,1.,0.,0.,0.
0.,0.,2.,1.,-1.,-2.
-1.,1.,0.,0.,-1.41865609,0.
-1.,1.,-1.,-1.,-1.,0.
-1.,-1.04423339,-1.,0.,0.,-1.
1.,1.,1.,0.,-1.,-1.
0.,-1.,-1.,1.,1.,0.
1.,-1.,-1.,-1.13691719,0.,0.
-1.,-1.,-1.,0.,1.,-1.
0.,1.,-1.,2.,1.,-1.57722229
1.,0.,0.,-1.,1.,0.
0.,-1.,0.,-1.87553581,-1.35674964,2.
0.,-1.,-1.,-1.54591379,1.,0.
-1.,0.,-1.,-1.,0.,0.
0.,0.,-1.,-2.,2.,-1.32620275
0.,0.,0.,0.,-1.93929528,-1.
-1.,0.,-1.,-1.,0.,-1.1046141
-1.,1.,-1.37214435,1.,2.,0.
0.,0.,0.,-2.,1.,-1.
0.,-1.,-1.,2.,1.,-1.35911047
0.,0.,0.,-1.,-1.,-1.84391972
0.,0.,0.,-1.,-1.48081471,-1.
0.,0.,-1.,0.,-1.,0.
-1.,0.,0.,0.,0.,-1.
-1.,0.,1.,-1.,1.,2.
1.,-1.,-1.,-1.19515748,1.,-1.
0.,1.,-1.,-1.,0.,1.
0.,0.,0.,1.,0.,-1.
0.,-1.,1.,-1.,-2.,1.
0.,0.,1.,-1.,1.,2.
-1.,0.,-1.,-1.5682039,0.,1.
1.,0.,0.,2.,-1.48116704,-1.
0.,0.,0.,0.,-1.15011423,0.
-1.39381002,-1.,-1.,-1.88769873,-1.,-1.
0.,0.,-1.56677724,1.,0.,-1.
-1.,1.,-1.,-1.,-1.37481223,0.
-1.11287551,0.,-2.,-1.35896486,0.,2.
-1.,0.,0.,-1.,0.,-1.
-1.,-1.,-1.21874648,-1.,0.,0.
0.,0.,-1.,1.,0.,0.
-1.00921717,1.,-1.,-1.,1.,1.
0.,1.,0.,-1.72290966,-1.,0.
-1.,0.,0.,0.,0.,-1.12385985
-1.6749593,-1.,2.,-1.,-1.75032984,0.
-1.98664697,0.,0.,0.,-1.,-1.
-1.,-1.,0.,-1.,0.,0.
0.,0.,0.,-1.,0.,-1.
-1.,0.,-1.,0.,-1.,-1.
-1.86799788,-1.,0.,-1.09181153,-1.,-1.
-1.,-1.04231585,0.,2.,1.,-1.
-1.55440923,-1.,0.,0.,2.,-1.54476061
-1.,-1.,0.,0.,-1.,0.
-1.16299811,-1.,0.,-1.,1.,0.
-1.,0.,0.,-1.,-1.04343506,2.
-1.,-1.68452202,-1.,0.,-2.,-1.
-1.0849056,0.,-1.,1.,1.,0.
1.,0.,1.,-1.,0.,1.
-1.,1.,0.,0.,-1.33183135,0.
1.,1.,-1.39626737,-1.45821381,0.,-1.
-1.,-1.81923609,0.,-1.04669211,-1.,1.
0.,0.,0.,-1.,0.,-1.24089382
-1.17738605,-1.54950627,1.,0.,0.,0.
-1.,-1.,0.,0.,0.,0.
-1.,-1.,-1.08020566,-1.90894838,0.,-1.
-1.,0.,0.,-1.,-1.05626045,-1.
1.,1.,1.,0.,-1.,-1.60170919
0.,0.,-1.,0.,0.,-1.
0.,-1.,0.,-1.,-1.,-1.07471074
-1.,-1.45179403,-1.,0.,-1.07587889,-1.
1.,-1.,0.,1.,1.,-1.
-1.,0.,1.,0.,0.,-1.
-1.,1.,-1.,-1.72736841,-1.,-1.
0.,-1.,-1.,-1.,-1.05382531,0.
1.,0.,0.,-1.,-1.,1.
1.,2.,-1.27232173,1.,1.,0.
0.,-1.40592021,0.,-1.,-1.47898356,1.
-1.26617095,0.,0.,-2.,1.,0.
0.,0.,-1.,-1.,-1.,0.
1.,1.,0.,0.,1.,-1.
-1.,-1.,0.,-1.,0.,0.
-1.,-1.,-1.,1.,-1.,1.
-1.,0.,0.,1.,1.,-1.
-1.70105184,0.,-1.,-1.21839251,0.,0.
0.,-1.,0.,-1.,1.,-1.
1.,0.,-1.41694238,-1.,0.,0.
0.,0.,0.,-1.,-1.,1.
0.,1.,0.,0.,-1.,0.
1.,0.,-1.,-1.,-1.,-1.059484
0.,0.,-1.,-1.,0.,0.
0.,-1.,2.,-1.,0.,1.
-1.,-1.77862719,0.,0.,-1.,-1.
0.,-1.,-1.,1.,0.,0.
0.,1.,0.,1.,0.,-1.
0.,-1.,-1.,-1.,-1.,-1.
0.,-1.43550071,0.,0.,-2.,1.
-1.,-1.,2.,0.,-1.69007825,0.
-1.,0.,1.,0.,0.,0.
1.,0.,-1.48466794,0.,1.,-1.
-1.,-2.,-1.,1.,-1.,-1.
-1.,0.,0.,-1.,-1.79445802,-1.1640012
1.,-1.,0.,-1.,0.,-2.
-2.,-1.,0.,-1.62554087,-1.53073249,-1.
1.,-1.2214862,-1.55158643,-1.,1.,0.
-1.,-1.81061807,0.,1.,1.,-1.
-1.,-2.,0.,-1.,0.,0.
-1.,-1.,0.,-1.32939031,-1.16478293,-1.
0.,-1.,-1.,0.,0.,-1.
-1.,1.,-1.,0.,1.,-1.
1.,0.,-1.98523487,0.,1.,0.
-1.,-1.08949647,0.,0.,-1.3403819,0.
0.,0.,-1.,-1.,2.,-1.
0.,1.,-1.,2.,-1.,-1.79867384
-1.,-1.,-1.,0.,-1.22812893,1.
-1.,1.,-1.,-1.,-1.,0.
-1.,-1.,-1.,-1.,-1.,-1.62354036
0.,-1.,-1.36418103,-1.16502405,0.,-1.
-1.8782707,-1.,1.,1.,-1.,-1.
0.,0.,0.,-1.,2.,-1.3002401
-1.0978827,0.,0.,-1.16574003,0.,0.
1.,-1.,0.,-2.,-1.22781692,-1.
0.,-1.,-1.,-1.,1.,0.
-2.,1.,-1.,0.,1.,-1.
0.,-1.,2.,0.,-1.,-2.
-1.,0.,-1.,-1.23082639,0.,-1.
0.,1.,-1.27566162,0.,-1.21024956,-1.0131732
-1.,-1.22566661,-1.,-1.,-1.,0.
0.,1.,0.,-1.,-1.,1.
2.,-1.48510748,1.,-1.,-1.,-1.78448245
-1.,1.,-1.,1.,-1.,-1.
-1.1941905,-1.,0.,-1.,0.,1.
1.,1.,1.,-1.14745724,0.,0.
0.,1.,-1.28254385,-1.,0.,-1.
0.,0.,0.,-1.60895348,-1.,0.
-1.,-2.,-1.,-1.9296164,-1.,0.
0.,-1.,-1.,-1.65327608,0.,1.
-1.,1.,0.,-1.88732761,-1.,1.
-1.,-1.,-1.,-1.,-2.,1.
-1.,-1.,0.,-1.,-1.,-1.
0.,0.,-1.14611711,-1.26340007,1.,-1.58590028
-1.,1.,-1.,0.,0.,-1.459507
-1.18412801,1.,-1.,-1.,-1.,0.
-1.,0.,1.,0.,0.,-1.
-1.,0.,-1.,-1.3749556,0.,-1.
0.,0.,-1.61085943,-2.,0.,-1.19456512
-1.,-1.,0.,-1.,-1.,-2.
-1.,1.,-1.,-1.,0.,-1.
0.,-1.,-1.,0.,0.,1.
0.,-1.,0.,0.,-1.03947811,-1.
2.,-1.,-1.,0.,0.,-1.
-1.82831905,-1.,-1.,0.,-1.21166789,-2.
1.,0.,-1.581549,-1.20988575,0.,0.
1.,-1.8547116,1.,-1.,1.,0.
-1.,0.,0.,-1.,-1.,-1.
-1.,0.,0.,0.,-1.,-1.
0.,0.,0.,-1.01100367,0.,-1.
0.,-1.,-1.,1.,1.,-1.
0.,-1.,1.,0.,-1.,-1.
2.,0.,1.,0.,-1.,0.
-1.74302482,-1.,0.,-1.,-1.,-1.57772531
0.,-1.,0.,1.,-2.,0.
0.,0.,-1.,-1.,-1.,-1.91615387
-1.22915248,-1.09473831,0.,-1.,0.,1.
1.,-1.,0.,-1.,0.,-1.80507853
0.,0.,-1.,-1.72279656,-1.,-1.
-1.07348511,-1.,1.,-1.,1.,1.
0.,0.,0.,0.,-1.6628095,-1.
-1.,-1.2351254,-1.,0.,0.,-1.
-1.,-2.,0.,-1.,-1.,-1.
-1.09056646,0.,0.,-1.14090073,-1.12654551,-1.
